,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADBE US Equity,Canaccord Genuity,RICHARD DAVIS,1st,32.748356,buy,1/24/2019
,DZ Bank AG,INGO WERMANN,2nd,29.538631,buy,12/27/2018
,Baird,ROB OLIVER,3rd,27.82678,outperform,2/15/2019
,Cowen,J WOOD,3rd,27.82678,market perform,2/15/2019
,Barclays,SAKET KALIA,3rd,27.82678,overweight,2/13/2019
,Evercore ISI,STEWART MATERNE,3rd,27.82678,outperform,2/9/2019
,PERM DENIED,PERM DENIED,3rd,27.82678,outperform,1/31/2019
,Griffin Securities,JAY VLEESCHHOUWER,3rd,27.82678,buy,1/27/2019
,Jefferies,BRENT THILL,3rd,27.82678,buy,1/25/2019
,Piper Jaffray,ALEX ZUKIN,3rd,27.82678,overweight,1/24/2019
,Stifel,TOM RODERICK,3rd,27.82678,buy,1/24/2019
,RBC Capital Markets,ROSS MACMILLAN,3rd,27.82678,outperform,1/14/2019
,Rosenblatt Securities,MARSHALL SENK,3rd,27.82678,buy,1/11/2019
,KeyBanc Capital Markets,BRENT BRACELIN,3rd,27.82678,overweight,1/8/2019
,BMO Capital Markets,KEITH BACHMAN,3rd,27.82678,outperform,1/7/2019
,Argus Research Corp,JOSEPH BONNER,3rd,27.82678,buy,12/17/2018
,PERM DENIED,PERM DENIED,3rd,27.82678,buy,12/14/2018
,PERM DENIED,PERM DENIED,3rd,27.82678,buy,12/14/2018
,PERM DENIED,PERM DENIED,3rd,27.82678,buy,9/14/2018
,ISS-EVA,ANTHONY CAMPAGNA,4th,13.317239,hold,12/14/2018
,JMP Securities,PATRICK WALRAVENS,5th,12.78021,market perform,1/17/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
AGN US Equity,ISS-EVA,CASEY LEA,1st,1.80641,overweight,10/31/2018
,Stifel,ANNABEL SAMIMY,2nd,0,hold,2/15/2019
,Edward Jones,ASHTYN EVANS,2nd,0,hold,2/13/2019
,Cantor Fitzgerald,LOUISE CHEN,2nd,0,neutral,2/13/2019
,Argus Research Corp,DAVID TOUNG,2nd,0,hold,2/6/2019
,DZ Bank AG,ELMAR KRAUS,2nd,0,hold,1/30/2019
,William Blair & Co,TIM LUGO,2nd,0,market perform,1/29/2019
,Piper Jaffray,DAVID AMSELLEM,2nd,0,neutral,1/29/2019
,RBC Capital Markets,RANDALL STANICKY,3rd,-10.23274,sector perform,2/5/2019
,Credit Suisse,VAMIL DIVAN,4th,-10.93791,neutral,1/31/2019
,Morgan Stanley,DAVID RISINGER,5th,-11.20185,Equalwt/In-Line,2/1/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
AXTA US Equity,Seaport Global Securities,MICHAEL HARRISON,1st,17.711204,buy,2/8/2019
,PERM DENIED,PERM DENIED,2nd,6.738478,buy,1/30/2019
,BMO Capital Markets,JOHN MCNULTY,3rd,0,market perform,2/15/2019
,PERM DENIED,PERM DENIED,3rd,0,neutral,2/4/2019
,Barclays,DUFFY FISCHER,3rd,0,equalweight,1/31/2019
,Susquehanna Financial,DONALD CARSON,3rd,0,neutral,1/30/2019
,Nomura Instinet,ALEKSEY YEFREMOV,3rd,0,neutral,1/30/2019
,Vertical Research Partners,KEVIN MCCARTHY,3rd,0,hold,1/30/2019
,Morgan Stanley,VINCENT ANDREWS,3rd,0,Equalwt/Attractive,1/30/2019
,Goldman Sachs,ROBERT KOORT,3rd,0,neutral/attractive,10/29/2018
,J.P. Morgan,JEFFREY ZEKAUSKAS,4th,-9.38032,overweight,1/31/2019
,Baird,GHANSHAM PANJABI,5th,-12.43846,outperform,2/15/2019
,RBC Capital Markets,ARUN VISWANATHAN,5th,-12.43846,outperform,2/11/2019
,Jefferies,LAURENCE ALEXANDER,5th,-12.43846,buy,2/7/2019
,PERM DENIED,PERM DENIED,5th,-12.43846,buy,1/31/2019
,KeyBanc Capital Markets,MICHAEL SISON,5th,-12.43846,overweight,1/30/2019
,Credit Suisse,CHRISTOPHER PARKINSON,5th,-12.43846,outperform,1/30/2019
,PERM DENIED,PERM DENIED,5th,-12.43846,buy,12/20/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
TRGP US Equity,"Morningstar, Inc",STEPHEN ELLIS,1st,23.823676,buy,1/4/2019
,Jefferies,CHRISTOPHER SIGHINOLFI,2nd,21.83823,buy,12/20/2018
,Seaport Global Securities,SUNIL SIBAL,3rd,11.213835,buy,1/29/2019
,J.P. Morgan,JEREMY TONET,4th,8.826937,overweight,2/7/2019
,BMO Capital Markets,DANILO JUVANE,5th,0,market perform,2/10/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
VLO US Equity,Goldman Sachs,NEIL MEHTA,1st,10.51652,neutral/attractive,2/1/2019
,Macquarie,JAY TOBIN,2nd,3.308669,outperform,2/12/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,1.320275,hold,11/7/2018
,J.P. Morgan,PHIL GRESH,4th,0,neutral,1/31/2019
,"Morningstar, Inc",ALLEN GOOD,5th,-0.601499,buy,1/31/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CMG US Equity,PERM DENIED,PERM DENIED,1st,111.3693,outperform,2/15/2019
,PERM DENIED,PERM DENIED,1st,111.3693,buy,2/11/2019
,Piper Jaffray,NICOLE MILLER REGAN,1st,111.3693,overweight,2/11/2019
,SunTrust Robinson Humphrey,JAKE BARTLETT,1st,111.3693,buy,2/6/2019
,Baird,DAVID TARANTINO,2nd,89.8449,outperform,2/6/2019
,Maxim Group LLC,STEPHEN ANDERSON,3rd,68.281102,hold,2/7/2019
,BTIG LLC,PETER SALEH,4th,43.40592,buy,2/6/2019
,Jefferies,ANDREW BARISH,5th,39.715451,buy,2/13/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
PCG US Equity,Edward Jones,ANDREW SMITH,1st,44.3037,sell,2/13/2019
,"Morningstar, Inc",TRAVIS MILLER,2nd,31.98207,hold,1/28/2019
,Wolfe Research,STEVEN FLEISHMAN,3rd,31.520811,outperform,2/3/2019
,Mizuho Securities USA Inc,PAUL FREMONT,4th,0,neutral,2/13/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,2/5/2019
,RBC Capital Markets,SHELBY TUCKER,4th,0,sector perform,2/5/2019
,ISS-EVA,ANTHONY CAMPAGNA,5th,-44.795427,buy,1/9/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
BP US Equity,"Morningstar, Inc",ALLEN GOOD,1st,12.693593,buy,2/5/2019
,PERM DENIED,PERM DENIED,2nd,12.30799,outperform,2/13/2019
,Evercore ISI,DOUGLAS TERRESON,2nd,12.30799,outperform,2/6/2019
,Argus Research Corp,WILLIAM SELESKY,2nd,12.30799,buy,10/30/2018
,"Ameriprise Advisor Services, I",ANDREW HEANEY,2nd,12.30799,buy,8/2/2017
,RBC Capital Markets,BIRAJ BORKHATARIA,3rd,11.05362,top pick,8/7/2018
,Goldman Sachs,MICHELE DELLA VIGNA,4th,1.898205,buy/attractive,2/5/2019
,Edward Jones,BRIAN YOUNGBERG,5th,0,hold,2/13/2019
,Jefferies,JASON GAMMEL,5th,0,hold,2/6/2019
,ISS-EVA,ANTHONY CAMPAGNA,5th,0,hold,4/27/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
SYMC US Equity,Jefferies,JOHN DIFUCCI,1st,22.52932,hold,2/1/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,20.24897,buy,5/14/2018
,PERM DENIED,PERM DENIED,3rd,15.02625,underperform,2/1/2019
,BTIG LLC,JOEL FISHBEIN,4th,5.635255,neutral,2/3/2019
,Piper Jaffray,ANDREW NOWINSKI,4th,5.635255,neutral,1/31/2019
,Raymond James,MICHAEL TURITS,5th,0,market perform,2/12/2019
,Argus Research Corp,JOSEPH BONNER,5th,0,hold,2/11/2019
,Evercore ISI,KENNETH TALANIAN,5th,0,in-line,2/9/2019
,Stifel,GUR TALPAZ,5th,0,hold,2/3/2019
,JMP Securities,ERIK SUPPIGER,5th,0,market perform,2/1/2019
,PERM DENIED,PERM DENIED,5th,0,neutral,2/1/2019
,PERM DENIED,PERM DENIED,5th,0,hold,2/1/2019
,PERM DENIED,PERM DENIED,5th,0,neutral,2/1/2019
,Morgan Stanley,KEITH WEISS,5th,0,Equalwt/Attractive,2/1/2019
,RBC Capital Markets,MATTHEW HEDBERG,5th,0,sector perform,1/31/2019
,Credit Suisse,BRAD ZELNICK,5th,0,neutral,1/31/2019
,William Blair & Co,JONATHAN HO,5th,0,market perform,1/31/2019
,Wells Fargo Securities,PHILIP WINSLOW,5th,0,market perform,1/31/2019
,KeyBanc Capital Markets,ROB OWENS,5th,0,sector weight,1/31/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EXAS US Equity,BTIG LLC,SEAN LAVIN,1st,119.183195,buy,1/22/2019
,Baird,CATHERINE RAMSEY SCHULTE,2nd,99.571788,outperform,2/13/2019
,Cowen,DOUG SCHENKEL,3rd,80.199438,outperform,2/12/2019
,SVB Leerink,PUNEET SOUDA,3rd,80.199438,outperform,2/5/2019
,William Blair & Co,BRIAN WEINSTEIN,3rd,80.199438,outperform,2/2/2019
,Jefferies,BRANDON COUILLARD,3rd,80.199438,buy,1/14/2019
,Canaccord Genuity,MARK MASSARO,3rd,80.199438,buy,1/14/2019
,Craig-Hallum Capital Group LLC,PER OSTLUND,4th,70.222998,buy,1/8/2019
,Stephens Inc,DREW JONES,5th,0,equalweight,2/4/2019
,Goldman Sachs,PATRICK DONNELLY,5th,0,neutral/neutral,8/30/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DBX US Equity,D.A. Davidson & Co,RISHI JALURIA,1st,21.61905,buy,2/16/2019
,Nomura Instinet,CHRISTOPHER EBERLE,2nd,20.889691,neutral,2/6/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,16.39934,underweight,5/17/2018
,Freedom Finance,ERLAN ABDIKARIMOV,4th,14.866661,sell,4/14/2018
,PERM DENIED,PERM DENIED,5th,0,neutral,11/8/2018
,Goldman Sachs,HEATHER BELLINI,5th,0,neutral/attractive,8/10/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DISH US Equity,MoffettNathanson,CRAIG MOFFETT,1st,44.278219,neutral,2/13/2019
,PERM DENIED,PERM DENIED,2nd,32.37032,underperform,2/13/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,23.7037,sell,9/29/2018
,Macquarie,AMY YONG,4th,2.738434,underperform,2/14/2019
,Raymond James,RICHARD PRENTISS,5th,0,market perform,2/15/2019
,PERM DENIED,PERM DENIED,5th,0,neutral,2/14/2019
,SunTrust Robinson Humphrey,GREG MILLER,5th,0,hold,2/13/2019
,Morgan Stanley,BENJAMIN SWINBURNE,5th,0,Equalwt/In-Line,2/13/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ANET US Equity,Morgan Stanley,JAMES FAUCETTE,1st,22.822417,Overwt/Cautious,2/15/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,18.98623,hold,3/22/2018
,Nomura Instinet,JEFFREY KVAAL,3rd,13.732339,buy,2/15/2019
,BMO Capital Markets,TIMOTHY LONG,4th,13.001969,outperform,2/14/2019
,PERM DENIED,PERM DENIED,5th,10.70336,buy,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
PYX US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,-80.262399,underweight,12/15/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
APC US Equity,Edward Jones,BRIAN YOUNGBERG,1st,0,hold,2/13/2019
,Raymond James,JOHN FREEMAN,1st,0,market perform,2/6/2019
,"Morningstar, Inc",JEFFREY STAFFORD,2nd,-4.3603,buy,2/7/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,-10.883676,overweight,11/10/2018
,PERM DENIED,PERM DENIED,4th,-21.730541,buy,1/7/2019
,Tudor Pickering & Co,MATTHEW PORTILLO,5th,-22.79391,buy,2/15/2019
,J.P. Morgan,ARUN JAYARAM,5th,-22.79391,overweight,2/12/2019
,BMO Capital Markets,PHILLIP JUNGWIRTH,5th,-22.79391,outperform,2/11/2019
,Evercore ISI,STEPHEN RICHARDSON,5th,-22.79391,outperform,2/11/2019
,Macquarie,PAUL GRIGEL,5th,-22.79391,outperform,2/7/2019
,Ladenburg Thalmann & Co,MICHAEL SCHMITZ,5th,-22.79391,buy,2/7/2019
,RBC Capital Markets,SCOTT HANOLD,5th,-22.79391,outperform,2/7/2019
,PERM DENIED,PERM DENIED,5th,-22.79391,outperform,2/7/2019
,Jefferies,MARK LEAR,5th,-22.79391,buy,2/7/2019
,Goldman Sachs,BRIAN SINGER,5th,-22.79391,buy/attractive,2/6/2019
,PERM DENIED,PERM DENIED,5th,-22.79391,buy,2/6/2019
,Atlantic Equities LLP,BARRY MACCARTHY,5th,-22.79391,overweight,2/6/2019
,"MUFG Securities Americas, Inc",MICHAEL MCALLISTER,5th,-22.79391,overweight,2/6/2019
,Societe Generale,JOHN HERRLIN,5th,-22.79391,buy,2/6/2019
,Scotia Howard Weil Inc,PETER KISSEL,5th,-22.79391,sector outperform,2/6/2019
,Credit Suisse,WILLIAM FEATHERSTON,5th,-22.79391,outperform,2/6/2019
,Johnson Rice & Co,CHARLES MEADE,5th,-22.79391,accumulate,2/5/2019
,Susquehanna Financial,BIJU PERINCHERIL,5th,-22.79391,Positive,2/5/2019
,Stifel,MICHAEL SCIALLA,5th,-22.79391,buy,2/5/2019
,Guggenheim Securities,SUBASH CHANDRA,5th,-22.79391,buy,1/22/2019
,Argus Research Corp,WILLIAM SELESKY,5th,-22.79391,buy,11/2/2018
,"Ameriprise Advisor Services, I",CURTIS TRIMBLE,5th,-22.79391,buy,2/7/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NBR US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,16.349918,hold,10/12/2018
,Stephens Inc,TOMMY MOLL,2nd,0,equalweight,1/29/2019
,BMO Capital Markets,DANIEL BOYD,2nd,0,market perform,1/10/2019
,Argus Research Corp,DAVID COLEMAN,2nd,0,hold,11/1/2018
,J.P. Morgan,SEAN MEAKIM,3rd,-13.45029,underweight,1/25/2019
,"Morningstar, Inc",PRESTON CALDWELL,4th,-26.575989,buy,1/9/2019
,Morgan Stanley,CONNOR LYNAGH,5th,-47.765389,Overwt/Attractive,1/9/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NTNX US Equity,Wells Fargo Securities,AARON RAKERS,1st,54.020679,outperform,2/8/2019
,Needham & Co,JACK ANDREWS,1st,54.020679,buy,2/6/2019
,RBC Capital Markets,MATTHEW HEDBERG,1st,54.020679,outperform,2/6/2019
,PERM DENIED,PERM DENIED,1st,54.020679,buy,2/5/2019
,William Blair & Co,JASON ADER,1st,54.020679,outperform,1/28/2019
,KeyBanc Capital Markets,ALEX KURTZ,1st,54.020679,overweight,1/17/2019
,Maxim Group LLC,NEHAL CHOKSHI,1st,54.020679,buy,1/14/2019
,Piper Jaffray,ANDREW NOWINSKI,1st,54.020679,overweight,12/6/2018
,JMP Securities,ERIK SUPPIGER,1st,54.020679,market outperform,11/28/2018
,FBN Securities,SHEBLY SEYRAFI,1st,54.020679,outperform,11/28/2018
,Raymond James,SIMON LEOPOLD,1st,54.020679,outperform,11/28/2018
,Oppenheimer & Co,ITTAI KIDRON,1st,54.020679,outperform,11/27/2018
,Goldman Sachs,ROD HALL,1st,54.020679,buy/attractive,5/25/2018
,Jefferies,JOHN DIFUCCI,2nd,53.905803,hold,1/25/2019
,Morgan Stanley,KATHRYN HUBERTY,3rd,10.03283,Overwt/In-Line,2/5/2019
,BTIG LLC,EDWARD PARKER,4th,9.237195,buy,2/10/2019
,Stifel,BRAD REBACK,4th,9.237195,buy,1/31/2019
,Susquehanna Financial,MEHDI HOSSEINI,5th,-26.485851,negative,2/3/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FCAU US Equity,Redburn,CHARLES COLDICOTT,1st,34.545451,sell,2/11/2019
,Oddo BHF,FRANCOIS MAURY,2nd,34.07771,reduce,2/15/2019
,Hammer Partners SA,ALBERTO ROLLA,2nd,34.07771,sell,1/13/2017
,Societe Generale,STEPHEN REITMAN,3rd,17.351469,buy,2/13/2019
,PERM DENIED,PERM DENIED,4th,0,market perform,2/14/2019
,Nomura,ANINDYA DAS,4th,0,neutral,2/13/2019
,Equita SIM SpA,MARTINO DEAMBROGGI,4th,0,hold,2/11/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,2/8/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,2/7/2019
,Berenberg,ALEXANDER HAISSL,4th,0,hold,11/8/2018
,Exane BNP Paribas,DOMINIC O'BRIEN,5th,-15.46392,outperform,2/11/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MPC US Equity,"Morningstar, Inc",ALLEN GOOD,1st,5.608229,buy,1/18/2019
,Tudor Pickering & Co,MATTHEW BLAIR,2nd,2.18456,buy,2/7/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,0.120779,underweight,1/5/2019
,RBC Capital Markets,BRAD HEFFERN,4th,-1.357604,outperform,2/13/2019
,Edward Jones,JENNIFER ROWLAND,4th,-1.357604,buy,2/13/2019
,US Capital Advisors,CRAIG WEILAND,4th,-1.357604,buy,2/8/2019
,Evercore ISI,DOUGLAS TERRESON,4th,-1.357604,outperform,2/7/2019
,Raymond James,JUSTIN JENKINS,4th,-1.357604,strong buy,2/7/2019
,J.P. Morgan,PHIL GRESH,4th,-1.357604,overweight,2/7/2019
,PERM DENIED,PERM DENIED,4th,-1.357604,buy,2/7/2019
,Morgan Stanley,BENNY WONG,4th,-1.357604,Overwt/Attractive,2/7/2019
,"Ameriprise Advisor Services, I",CURTIS TRIMBLE,4th,-1.357604,buy,2/1/2018
,Fearnley Securities,ESPEN FJERMESTAD,4th,-1.357604,buy,10/9/2017
,Credit Suisse,MANAV GUPTA,5th,-1.441794,outperform,2/13/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
WDC US Equity,BMO Capital Markets,TIMOTHY LONG,1st,0,market perform,2/13/2019
,KeyBanc Capital Markets,WESTON TWIGG,1st,0,sector weight,2/12/2019
,Macquarie,SRINI PAJJURI,1st,0,neutral,2/4/2019
